KEY,English,日本人,한국의,русский,Español,Português,Français,Deutsch,Italiano
Language,English,日本人,한국의,русский,Español,Português,Français,Deutsch,Italiano
Flag,usa,japan,korea,russia,spain,brazil,france,deutch,italy
Your cut speed increases in 50% in your next play,"Your cut speed increases in 50% in your next play";"あなたのカット速度は、あなたの次のプレイで50％増加";"당신의 절단 속도는 다음 경기에서 50 %로 증가";"Скорость стрижки увеличивается на 50% в следующей игре";"La velocidad de tus cortes aumenta en 50% en tu próximo juego";"Sua velocidade de corte aumenta em 50% no seu próximo jogo";"Votre vitesse de coupe augmente de 50% sur votre prochaine pièce";"Ihre Schnittgeschwindigkeit erhöht bei 50% in Ihrem nächsten Spiel";"La vostra velocità di taglio aumenta di 50% nel vostro prossimo gioco"
Your cut speed and strength increases in 50% in your next play,"Your cut speed and strength increases in 50% in your next play";"あなたのカットスピードと強さは、あなたの次のプレイで50％増加";"다음 플레이에 50 %에서 절단 속도 및 강도 증가";"Сила и скорость стрижки увеличивается на 50% в следующей игре";"La fuerza y velocidad de tus cortes aumenta en 50% en tu próximo juego";"A força e a velocidade dos seus corte aumentam em 50% no seu próximo jogo";"Vos coupées augmentations de vitesse et la force de 50% de votre prochain jeu";"Ihre Schnittgeschwindigkeit und Stärke steigt bei 50% in Ihrem nächsten Spiel";"La velocità e la forza di taglio aumenti del 50% nel prossimo gioco"
Your abilities cooldown decreases in 25% in your next play,"Your abilities cooldown decreases in 25% in your next play";"あなたの能力のクールダウンは、あなたの次のプレイで25％減少";"당신의 능력의 재사용 대기 시간이 당신의 다음 경기에 25 % 감소";"Перезарядка умений уменьшается на 25% в следующей игре";"El enfriamiento de tus habilidades disminuye en un 25% en tu próximo juego";"Seu habilidades cooldown diminui em 25% no seu próximo jogo";"Votre capacités de recharge diminue dans 25% de votre prochain jeu";"Ihre Fähigkeiten Abklingzeit sinkt in 25% in Ihrem nächsten Spiel";"La vostra abilità cooldown si riduce nel 25% nel prossimo gioco"
Locked,"Locked";"ロックされた";"고정";"Заблокировано";"Bloqueado";"Trancado";"Fermé";"Verschlossen";"Bloccato"
Unlock him!,"Unlock him!";"彼のロックを解除！";"그 잠금을 해제!";"Разблокировать его!";"Desbloquéalo!";"Destraválo";"Débloquez lui!";"Entsperren Sie ihn!";"Lo sblocco!"
Unlock her!,"Unlock her!";"彼女のロックを解除！";"그녀의 잠금을 해제!";"Разблокировать ее!";"Desbloquéala!";"Desbloqueálo";"Débloquez elle!";"Entsperren Sie sie!";"Sbloccare il suo!"
A vertical slice,"A vertical slice";"垂直スライス";"수직 조각";"Вертикальный срез";"Corte vertical";"Corte vertical";"Une tranche verticale";"Eine vertikale Scheibe";"Una fetta verticale"
Slows down a client,"Slows down a client";"クライアントが遅くなります";"클라이언트 속도가 느려집니다";"Замедляет клиента";"Relentiza a un cliente";"Retarda um cliente";"Ralentit un client";"Verlangsamt einem Client";"Rallenta un cliente"
A horizontal slice,"A horizontal slice";"水平スライス";"수평 슬라이스";"Горизонтальный срез";"Corte horizontal";"Corte horizontal";"Une tranche horizontale";"Ein horizontaler Schnitt";"Una fetta orizzontale"
Automatic speed cuts,"Automatic speed cuts";"自動速度カット";"자동 속도 인하";"Автоматическая ускоренная стрижка";"Autom. cortes rápidos";"Cortes com velocidade automática";"Réductions de vitesse automatiques";"Automatische Geschwindigkeitsabbau";"Tagli di velocità automatici"
Increase the power cuts,"Increase the power cuts";"停電を増やす";"정전을 증가";"Увеличить силу стрижки";"Más fuerza en los cortes";"Aumentar a força dos cortes";"Augmenter les coupures d'électricité";"Erhöhen Sie die Stromausfälle";"Aumentare i tagli di potenza"
Make hair totally still,"Make hair totally still";"完全にまだ髪を作る";"완전히 여전히 머리를 만들";"сделать волосы полностью еще";"Paraliza el pelo";"Deixa o cabelo totalmente parado";"Rendre les cheveux totalement immobile";"Machen Haare total noch";"Rendere i capelli totalmente ancora"
To next level!,"To next level!";"次のレベルへ！";"다음 단계로!";"Следующий уровень!";"Al siguiente nivel!";"Para o próximo nível!";"Au niveau suivant!";"Zum nächsten Level!";"Per livello successivo!"
Level 1: Increase in 1%,"Level 1: Increase in 1%";"レベル1：1％の増加";"레벨 1 : 1 % 증가";"Уровень 1: больше на 1%";"Nivel 1: Incremento de 1%";"Nível 1: Aumenta em 1%";"Niveau 1: Augmentation de 1%";"Level 1: Erhöhung der 1%";"Livello 1: Aumento 1%"
Level 2: Increase in 2%,"Level 2: Increase in 2%";"レベル2：2％の増加";"레벨 2 : 2 % 증가";"Уровень 2: больше на 2%";"Nivel 2: Incremento de 2%";"Nível 2: Aumento de 2%";"Niveau 2: Augmentation de 2%";"Stufe 2: Erhöhung von 2%";"Livello 2: Aumento 2%"
Level 3: Increase in 4%,"Level 3: Increase in 4%";"レベル3：4％の増加";"레벨 3 : 4 % 증가";"Уровень 3: больше на 4%";"Nivel 3: Incremento de 4%";"Nível 3: Aumento de 4%";"Niveau 3: Augmentation de 4%";"Level 3: Erhöhung der 4%";"Livello 3: Aumento 4%"
Level 4: Increase in 6%,"Level 4: Increase in 6%";"レベル4：6％の増加";"레벨 4 : 6 % 증가";"Уровень 4: больше на 6%";"Nivel 4: Incremento de 6%";"Nível 4: Aumento de 6%";"Niveau 4: Augmentation de 6%";"Stufe 4: Zunahme um 6%";"Livello 4: Aumento 6%"
Level 5: Increase in 10%,"Level 5: Increase in 10%";"レベル5：10パーセントの増加";"레벨 5 : 10 % 증가";"Уровень 5: больше на 10%";"Nivel 5: Incremento de 10%";"Nível 5: Aumento de 10%";"Niveau 5: Augmentation de 10%";"Level 5: Erhöhung der 10%";"Livello 5: Aumento del 10%"
Increase the chance to get golden coins,"Increase the chance to get golden coins";"黄金のコインを得るチャンスを増やす";"황금 동전을 얻을 수있는 기회를 증가";"Увеличить шанс получения золотых монет";"Incrementa la probabilidad de obtener oro";"Aumenta a chance de obter moedas de ouro";"Augmenter la chance d'obtenir des pièces d'or";"Erhöhen Sie die Chance, Goldmünzen erhalten";"Aumentare la possibilità di ottenere monete d'oro"
Level 1: Increase in 4%,"Level 1: Increase in 4%";"レベル1：4％の増加";"레벨 1 : 4 % 증가";"Уровень 1: больше на 4%";"Nivel 1: Incremento de 4%";"Nível 1: Aumento de 4%";"Niveau 1: Augmentation de 4%";"Level 1: Zunahme um 4%";"Livello 1: Aumento 4%"
Level 2: Increase in 8%,"Level 2: Increase in 8%";"レベル2：8％の増加";"레벨 2 : 8 % 증가";"Уровень 2: больше на 8%";"Nivel 2: Incremento de 8%";"Nível 2: Aumenta em 8%";"Niveau 2: Augmentation de 8%";"Stufe 2: Zunahme um 8%";"Livello 2: Aumento 8%"
Level 3: Increase in 12%,"Level 3: Increase in 12%";"レベル3：12パーセントの増加";"레벨 3 : 12 % 증가";"Уровень 3: больше на 12%";"Nivel 3: Incremento de 12%";"Nível 3: Aumenta em 12%";"Niveau 3: Augmentation de 12%";"Stufe 3: Erhöhung um 12%";"Livello 3: Aumento 12%"
Level 4: Increase in 16%,"Level 4: Increase in 16%";"レベル4：16％の増加";"레벨 4 : 16 % 증가";"Уровень 4: больше на 16%";"Nivel 4: Incremento de 16%";"Nível 4: Aumento de 16%";"Niveau 4: Augmentation de 16%";"Stufe 4: Zunahme um 16%";"Livello 4: Aumento 16%"
Level 5: Increase in 20%,"Level 5: Increase in 20%";"レベル5：20パーセントの増加";"레벨 5 : 20 % 증가";"Уровень 5: больше на 20%";"Nivel 5: Incremento de 20%";"Nível 5: Aumento de 20%";"Niveau 5: Augmentation de 20%";"Level 5: Erhöhung der 20%";"Livello 5: Aumento del 20%"
Increase the speed of your scissors,"Increase the speed of your scissors";"あなたのはさみの速度を向上させる";"가위의 속도를 증가";"Увеличить скорость ножниц";"Incrementa la velocidad de tus tijeras";"Aumente a velocidade de sua tesoura";"Augmenter la vitesse de vos ciseaux";"Erhöhen Sie die Geschwindigkeit Ihrer Schere";"Aumentare la velocità delle forbici"
Level 1: Increase in 5%,"Level 1: Increase in 5%";"レベル1：5％の増加";"레벨 1 : 5 % 증가";"Уровень 1: больше на 5%";"Nivel 1: Incremento de 5%";"Nível 1: Aumenta em 5%";"Niveau 1: Augmentation de 5%";"Level 1: Zunahme der 5%";"Livello 1: Aumento 5%"
Level 2: Increase in 10%,"Level 2: Increase in 10%";"レベル2：10パーセントの増加";"레벨 2 : 10 % 증가";"Уровень 2: больше на 10%";"Nivel 2: Incremento de 10%";"Nível 2: Aumenta em 10%";"Niveau 2: Augmentation de 10%";"Stufe 2: Zunahme von 10%";"Livello 2: Aumento del 10%"
Level 3: Increase in 15%,"Level 3: Increase in 15%";"レベル3：15パーセントの増加";"레벨 3 : 15 % 증가";"Уровень 3: больше на 15%";"Nivel 3: Incremento de 15%";"Nível 3: Aumenta em 15%";"Niveau 3: Augmentation de 15%";"Level 3: Erhöhung der 15%";"Livello 3: Aumento del 15%"
Level 4: Increase in 20%,"Level 4: Increase in 20%";"レベル4：20パーセントの増加";"레벨 4 : 20 % 증가";"Уровень 4: больше на 20%";"Nivel 4: Incremento de 20%";"Nível 4: Aumento de 20%";"Niveau 4: Augmentation de 20%";"Stufe 4: Erhöhung der 20%";"Livello 4: Aumento del 20%"
Level 5: Increase in 25%,"Level 5: Increase in 25%";"レベル5：25％の増加";"레벨 5 : 25 % 증가";"Уровень 5: больше на 25%";"Nivel 5: Incremento de 25%";"Nível 5: Aumento de 25%";"Niveau 5: Augmentation de 25%";"Level 5: Erhöhung der 25%";"Livello 5: Aumento del 25%"
Increase the strength of your scissors,"Increase the strength of your scissors";"あなたのはさみの強度を増加させる";"가위의 강도를 높이기";"Увеличить силу ножниц";"Incrementa la fuerza de tus tijeras";"Aumentar a força de sua tesoura";"Augmenter la force de vos ciseaux";"Erhöhen Sie die Stärke Ihrer Schere";"Aumentare la forza delle vostre forbici"
Level 1: Increase time in 12%,"Level 1: Increase time in 12%";"レベル1：12％の時間を増加させる";"레벨 1 : 12 %의 시간을 증가";"Уровень 1: больше на 12%";"Nivel 1: Incremento de 12%";"Nível 1: Aumentar o tempo em 12%";"Niveau 1: Augmenter le temps dans 12%";"Level 1: Erhöhen Sie die Zeit im 12%";"Livello 1: Aumentare il tempo a 12%"
Level 2: Increase time in 24%,"Level 2: Increase time in 24%";"レベル2：24％の時間を増加させる";"레벨 2 : 24 %의 시간을 증가";"Уровень 2: больше на 24%";"Nivel 2: Incremento de 24%";"Nível 2: Aumentar o tempo em 24%";"Niveau 2: Augmenter le temps dans 24%";"Stufe 2: Erhöhen Sie Zeit in der 24%";"Livello 2: Aumentare il tempo a 24%"
Level 3: Increase time in 36%,"Level 3: Increase time in 36%";"レベル3：36％の時間を増加させる";"레벨 3 : 36 %의 시간을 증가";"Уровень 3: больше на 36%";"Nivel 3: Incremento de 36%";"Nível 3: Aumentar o tempo em 36%";"Niveau 3: Augmenter le temps dans 36%";"Level 3: Erhöhen Sie Zeit in 36%";"Livello 3: Aumentare il tempo a 36%"
Level 4: Increase time in 48%,"Level 4: Increase time in 48%";"レベル4：48％の時間を増加させる";"레벨 4 : 48 %의 시간을 증가";"Уровень 4: больше на 48%";"Nivel 4: Incremento de 48%";"Nível 4: Aumentar o tempo em 48%";"Niveau 4: Augmenter le temps dans 48%";"Stufe 4: Erhöhen Sie Zeit in 48%";"Livello 4: Aumentare il tempo a 48%"
Level 5: Increase time in 60%,"Level 5: Increase time in 60%";"レベル5：60％の時間を増加させる";"레벨 5 : 60 %의 시간을 증가";"Уровень 5: больше на 60%";"Nivel 5: Incremento de 60%";"Nível 5: Aumentar o tempo em 60%";"Niveau 5: Augmenter le temps dans 60%";"Level 5: Erhöhen Sie Zeit in 60%";"Livello 5: Aumentare il tempo nel 60%"
Increase the time to make a new client appear.,"Increase the time to make a new client appear.";"新しいクライアントが表示されるように時間を増加させる。";"새로운 클라이언트가 나타나도록 시간을 증가시킨다.";"Увеличить время появления нового клиента";"Incrementa el tiempo para que un nuevo cliente aparezca";"Aumente o tempo para fazer um novo cliente aparecer.";"Augmenter le temps de faire un nouveau client apparaît.";"Erhöhen Sie die Zeit, um eine neue Client angezeigt.";"Aumentare il tempo per far apparire un nuovo cliente."
Level 1: Decrease time in 7%,"Level 1: Decrease time in 7%";"レベル1：7％の時間を減少させる";"레벨 1 : 7 %에서 시간을 감소";"Уровень 1: меньше на 7%";"Nivel 1: Disminuye en 7%";"Nível 1: Diminuir o tempo em 7%";"Niveau 1: Réduire le temps de 7%";"Level 1: Verringern der Zeit in 7%";"Livello 1: diminuire il tempo nel 7%"
Level 2: Decrease time in 14%,"Level 2: Decrease time in 14%";"レベル2：14％の時間を減少させる";"레벨 2 : 14 %에서 시간을 감소";"Уровень 2: меньше на 14%";"Nivel 2: Disminuye en 14%";"Nível 2: Diminuir o tempo em 14%";"Niveau 2: Réduire le temps dans 14%";"Stufe 2: Verringern Sie Zeit in 14%";"Livello 2: Diminuire il tempo nel 14%"
Level 3: Decrease time in 21%,"Level 3: Decrease time in 21%";"レベル3：21％の時間を減少させる";"레벨 3 : 21 %에서 시간을 감소";"Уровень 3: меньше на 21%";"Nivel 3: Disminuye en 21%";"Nível 3: Diminuir o tempo em 21%";"Niveau 3: Réduire le temps dans 21%";"Level 3: Verringern Sie Zeit in 21%";"Livello 3: Diminuisce il tempo a 21%"
Level 4: Decrease time in 28%,"Level 4: Decrease time in 28%";"レベル4：28％の時間を減少させる";"레벨 4 : 28 %에서 시간을 감소";"Уровень 4: меньше на 28%";"Nivel 4: Disminuye en 28%";"Nível 4: Diminuir o tempo em 28%";"Niveau 4: Réduire le temps dans 28%";"Stufe 4: Verringern Sie Zeit bei 28%";"Livello 4: Diminuire il tempo a 28%"
Level 5: Decrease time in 35%,"Level 5: Decrease time in 35%";"レベル5：35％の時間を減少させる";"레벨 5 : 35 %에서 시간을 감소";"Уровень 5: меньше на 35%";"Nivel 5: Disminuye en 35%";"Nível 5: Diminuir o tempo em 35%";"Niveau 5: Réduire le temps dans 35%";"Level 5: Verringern Sie Zeit in 35%";"Livello 5: Ridurre il tempo nel 35%"
Decrease the cooldown time for the hability 1,"Decrease the cooldown time for the ability 1";"能力1のためのクールダウン時間を短縮";"능력 1 재사용 대기 시간을 감소";"Уменьшить время перезарядки первого умения";"Disminuye el enfriamiento de la habilidad 1";"Diminuir o tempo de espera para a habilidade 1";"Réduire le temps de recharge de la capacité 1";"Verringern Sie die Abklingzeit für die Fähigkeit 1";"Diminuire il tempo di ricarica per l'abilità 1"
Decrease the cooldown time for the hability 2,"Decrease the cooldown time for the ability 2";"能力2のためのクールダウン時間を短縮";"능력 2 재사용 대기 시간을 감소";"Уменьшить время перезарядки второго умения";"Disminuye el enfriamiento de la habilidad 2";"Diminuir o tempo de espera para a habilidade 2";"Réduire le temps de recharge de la capacité 2";"Verringern Sie die Abklingzeit für die Fähigkeit 2";"Diminuire il tempo di ricarica per l'abilità 2"
Open Panel,"Open Panel";"オープンパネル";"열린 패널";"Открыть Панель";"Abrir Panel";"Abrir painel";"Ouvrez le Panneau de";"Offenes Forum";"Aprire il Pannello"
Chess Floor,"Chess Floor";"チェスの床";"체스 바닥";"Шахматный Пол";"Piso Ajedrez";"Piso xadrez";"Echecs étage";"Schach Boden";"Chess Floor"
Extravaganza Floor,"Extravaganza Floor";"祭典の床";"화려한 바닥";"Экстравагантный Пол";"Piso Extravaganza";"Piso extravagante";"Extravaganza étage";"Extravaganza Boden";"Extravaganza Floor"
Light Chess Floor,"Light Chess Floor";"光チェス階";"빛 체스 바닥";"Светлый Шахматный Пол";"Piso Ajedrez Ligera";"Piso xadrez suave";"Lumière Echecs étage";"Licht Schach Boden";"Luce Chess Floor"
Golden Floor,"Golden Floor";"黄金の床";"황금 바닥";"Золотой Пол";"Piso Dorado";"Piso dourado";"Or étage";"Goldener Boden";"Oro Floor"
Fancy Floor,"Fancy Floor";"派手な床";"공상 바닥";"Опрятный Пол";"Piso Elegante";"Piso elegante";"Plancher Fantaisie";"Fancy Boden";"Piano Fancy"
Light Bats Floor,"Light Bats Floor";"光コウモリの床";"빛 박쥐 바닥";"Светлый Пол с Мышками";"Piso Murciélagos";"Piso morcegos";"Bats lumière étage";"Licht Bats Boden";"Bats Illuminazione a pavimento"
Active,"Active";"アクティブ";"활동적인";"Активно";"Activar";"Ativar";"Actif";"Aktiv";"Attivo"
Save 25%,"Save 25%";"25パーセントを保存";"25 %를 저장";"Выгода 25%";"Ahorra 25%";"Economize 25%";"Économisez 25%";"Sparen Sie 25%";"Risparmia il 25%"
Save 50%,"Save 50%";"50パーセントを保存";"50 %를 저장";"Выгода 50%";"Ahorra 50%";"Economize 50%";"Économisez 50%";"Sparen Sie 50%";"Risparmia il 50%"
Save 100%,"Save 100%";"100パーセントを保存";"100 %를 저장";"Выгода 100%";"Ahorra 100%";"Economize 100%";"Économisez 100%";"Sparen Sie 100%";"Risparmia 100%"
Save 150%,"Save 150%";"150％を保存";"150 %를 저장";"Выгода 150%";"Ahorra 150%";"Economize 150%";"Économisez 150%";"Sparen Sie 150%";"Risparmia 150%"
I'm playing MonsterCut,"I'm playing MonsterCut";"私はmonstercutをプレイしています";"내가 monstercut 연주 해요";"Я играю в MonsterCut!";"Estoy jugando MonsterCut";"Estou jogando MonsterCut";"Je joue MonsterCut";"Ich spiele MonsterCut";"Sto giocando MonsterCut"
"We're the new barbershop in MonsterCity and everybody wants a haircut. Luckily, we have a team of barbers who specialize in cutting monster hair!","We're the new barbershop in MonsterCity and everybody wants a haircut. Luckily, we have a team of barbers who specialize in cutting monster hair!";"我々はmonstercityの新しい理髪店だと誰もがヘアカットを望んでいる。幸いにも、我々はモンスター髪をカットに特化床屋のチームを持っている！";"우리는 monstercity의 새로운 이발소이고 모든 사람들이 헤어 스타일을 원한다. 다행히도, 우리는 괴물의 머리를 절단 전문 이발사의 팀을 보유하고!";"У нас новая парикмахерская в Монстрограде и все хотят стрижку! К счастью, наша команда парикмахеров специализируется на причёсках монстров.";"Somos la nueva peluquería en MonsterCity y todos quieren un corte. Por suerte tenemos un equipo especializado en pelo de monstruo!";"Nós somos a nova barbearia em MonsterCity e todo mundo quer um corte de cabelo. Felizmente, temos uma equipe de barbeiros que se especializam no corte de cabelo monstro!";"Nous sommes le nouveau salon de coiffure dans MonsterCity et tout le monde veut une coupe de cheveux. Heureusement, nous avons une équipe de coiffeurs qui se spécialisent dans la coupe de cheveux de monstre!";"Wir sind die neue Barbershop in MonsterCity und jeder will einen neuen Haarschnitt. Zum Glück haben wir ein Team von Friseuren, die beim Schneiden Monster Haar spezialisiert!";"Siamo il nuovo barbiere in MonsterCity e tutti vogliono un taglio di capelli. Per fortuna, abbiamo una squadra di barbieri specializzati nel taglio di capelli mostro!"
- Visit your friends -,"- Visit your friends -";" あなたの友人を訪問 ";" 친구를 방문 ";"- Посетить друзей -";"- Visita a tus amigos -";" Visite seus amigos ";" Visitez vos amis ";" Besuchen Sie Ihre Freunde ";" Visita i tuoi amici "
(no friends),"(no friends)";"（友人ません）";"(친구도 없음)";"(нет друзей)";"(no hay amigos)";"(não tem amigos)";"(pas d'amis)";"(Keine Freunde)";"(amici)"
Select The City,"Select The City";"都市を選択";"도시를 선택";"Выбери Город";"Selecciona la Ciudad";"Selecione a cidade";"Sélectionnez la ville";"Wählen Sie die Stadt";"Seleziona la città"
Coming Soon,"Coming Soon";"近日公開";"곧";"Скоро";"Pronto...";"Em Breve";"À Venir";"Coming Soon";"Prossimamente"
Select City,"Select City";"都市を選択";"도시를 선택하세요";"Выбери Город";"Seleccionar Ciudad";"Selecionar cidade";"Choisir une ville";"Wählen Sie eine Stadt";"Seleziona città"
Change,"Change";"変更";"변화";"Изменить";"Cambiar";"Mudar";"Changement";"Sich Ändern";"Cambiamento"
Barber,"Barber";"床屋";"이발사";"Парикмахер";"Peluquero";"Barbeiro";"Coiffeur";"Friseur";"Barbiere"
Map,"Map";"マップ";"지도";"Карта";"Mapa";"Mapa";"Carte";"Karte";"Mappa"
Go to,"Go to";"に行く";"로 이동";"Перейти к ";"Ir al";"Ir a";"Allez à";"Zum";"Vai a"
CONGRATULATIONS!,"CONGRATULATIONS!";"おめでとう！";"축하합니다!";"ПОЗДРАВЛЯЕМ!";"FELICITACIONES!";"PARABÉNS!";"FÉLICITATIONS!";"HERZLICHEN GLÜCKWUNSCH!";"COMPLIMENTI!"
AMAZING OFFER!,"AMAZING OFFER!";"驚くべき申し出！";"놀라운 제안!";"Отличное предложение!";"OFERTA INCREÍBLE";"OFERTA INCRÍVEL!";"OFFRE INCROYABLE!";"Einmalige Angebot!";"OFFERTA INCREDIBILE!"
Buy Now!,"Buy Now!";"今すぐ購入！";"지금 구입하세요!";"Купить сейчас!";"Compra Ahora!";"Comprar Agora!";"Acheter Maintenant!";"Jetzt Kaufen!";"Acquista Ora!"
"No, thanks","No, thanks";"結構です";"아니, 감사합니다";"Нет, спасибо";"No, gracias";"Não, obrigado";"Non merci";"Nein danke";"No grazie"
Check items at,"Check items at";"で項目を確認してください";"에서 항목을 확인";"Проверить предметы в";"Ver items en";"Verifique itens em";"Cochez les articles à";"Wählen Sie die Artikel an";"Controllare articoli a"
Only for limited time,"Only for limited time";"限られた時間だけ";"제한된 시간";"Ограниченное предложение";"Sólo por tiempo limitado";"Só por tempo limitado";"Seulement pour un temps limité";"Nur für begrenzte Zeit";"Solo per un tempo limitato"
Tutorial Passed!,"Tutorial Passed!";"チュートリアルでは、渡された！";"튜토리얼은 통과!";"Обучение пройдено!";"Tutorial Pasado!";"Tutorial passado!";"Tutorial Passé!";"Tutorial Bestanden!";"Tutorial Passato!"
Upgrade Vertical Cut,"Upgrade Vertical Cut";"垂直カットをアップグレード";"업그레이드 수직 절단";"Улучшить вертикальные срезы";"Mejora el Corte Vertical";"Atualize Corte Vertical";"Améliorez Cut Vertical";"Aktualisieren Vertical Cut";"Aggiornamento Vertical Cut"
Upgrade Blizzard,"Upgrade Blizzard";"猛吹雪のアップグレード";"업그레이드 눈보라";"Улучшить метель";"Mejora la Tormenta";"Atualização Tormenta";"Améliorez Blizzard";"Aktualisieren Blizzard";"Aggiornamento Blizzard"
Increase the effectiveness for the ability 1,"Increase the effectiveness for the ability 1";"能力1のための有効性を高める";"능력 1 효과를 증대";"Повысить эффективность первой способности";"Mejora la efectividad de la habilidad 1";"Aumenta a eficácia da capacidade de 1";"Accroître l'efficacité de la capacité 1";"Steigern Sie die Effizienz für die Fähigkeit 1";"Aumentare l'efficacia per la capacità di 1"
Increase the effectiveness for the ability 2,"Increase the effectiveness for the ability 2";"能力2のための有効性を高める";"능력 2 효과를 증대";"Повысить эффективность второй способности";"Mejora la efectividad de la habilidad 2";"Aumenta a eficácia da capacidade de 2";"Accroître l'efficacité de la capacité 2";"Steigern Sie die Effizienz für die Fähigkeit 2";"Aumentare l'efficacia per la capacità di 2"
Decrease Cooldown 1,"Decrease Cooldown 1";"減少のクールダウン1";"감소 재사용 대기 시간 1";"Уменьшить перезарядку 1";"Disminuye Enfriamiento 1";"Diminuir esfriamento 1";"Diminuer Cooldown 1";"Verkleinern Abklingzeit 1";"Diminuire Cooldown 1"
Decrease Cooldown 2,"Decrease Cooldown 2";"減少のクールダウン2";"감소 재사용 대기 시간 2";"Уменьшить перезарядку 2";"Disminuye Enfriamiento 2";"Diminuir esfriamento 2";"Diminuer Cooldown 2";"Verkleinern Abklingzeit 2";"Diminuire Cooldown 2"
Get faster scissors,"Get faster scissors";"速いはさみを取得";"빠른 가위를 얻을 수";"Получить ускоренные ножницы";"Tijeras más rápidas";"Obter tesoura mais rápidas";"Obtenez des ciseaux rapides";"Holen Sie sich schneller Schere";"Get forbici più veloci"
Get more clients,"Get more clients";"より多くのクライアントを取得する";"더 많은 고객을 얻을";"Найти больше клиентов";"Obtén más clientes";"Obtenha mais clientes";"Obtenez plus de clients";"Um mehr Kunden";"Chiedere i clienti"
Scissors strength,"Scissors strength";"はさみの強さ";"가위 강도";"Сила ножниц";"Fuerza tijeras";"Força das tesouras";"Ciseaux force";"Scheren Stärke";"Forbici forza"
Get more gold coins,"Get more gold coins";"より多くの金貨を得る";"더 많은 금화를 얻을 수";"Получить больше золотых монет";"Consigue más oro";"Obtenha mais moedas de ouro";"Obtenez plus de pièces d'or";"Bekommen Sie mehr Goldmünzen";"Chiedere monete d'oro"
Congratulations!,"Congratulations!";"おめでとう！";"축하합니다!";"Поздравляем!";"Felicitaciones!";"Parabéns!";"Félicitations!";"Herzlichen Glückwunsch!";"Congratulazioni!"
You had acquired:,"You had acquired:";"あなたが取得しています：";"당신은 취득했다 :";"Новая покупка:";"Has adquirido:";"Você adquiriu:";"Vous aviez acquis:";"Sie hatte erworben:";"Lei aveva acquisito:"
Activate it at the Customize Barbershop section,"Activate it at the Customize Barbershop section";"カスタマイズ理髪店のセクションでそれをアクティブにする";"커스터마이즈 이발소 섹션을 활성화";"Активация в разделе Настроить Парикмахерскую";"Actívalo en la sección Personalizar Peluquería";"Ativálo na seção Personalizar Barbearia";"Activer à la section Personnaliser Barbershop";"Aktivieren Sie es an der Anpassen Barber Abschnitt";"Attivarlo nella sezione Personalizza Barbershop"
Temporary Super Speed,"Temporary Super Speed";"一時的なスーパースピード";"임시 최고 속도";"Временная Супер-Скорость";"Super velocidad temporal";"Super velocidade temporária";"Temporaire Super Speed";"Temporäre Super Speed";"Temporary Velocità Super"
Temporary Cooldown Decrease,"Temporary Cooldown Decrease";"一時的なクールダウン減少";"임시 재사용 대기 시간 감소";"Временное Снижение Перезарядки";"Decremento temporal de enfriamiento";"Diminuir esfriamento temporariamente";"Diminution de recharge temporaire";"Temporäre Abklingzeit verkleinern";"Temporary Diminuzione Cooldown"
Extra life,"Extra life";"余分な生活";"여분의 삶";"Дополнительная Жизнь";"Vida extra";"Vida extra";"Vie supplémentaire";"Extraleben";"Vita Extra"
"Hello, my name is [99FF66]Ron[-]. I'm the head barber in your barbershop.","Hello, my name is [99FF66]Ron[-]. I'm the head barber in your barbershop.";" こんにちは、私の名前はロンです。私はあなたの理髪店で頭床屋だ。";"안녕하세요, 제 이름은 론 . 나는 당신의 이발소에서 머리 이발사 해요.";"Привет, я - Рон. Я главный парикмахер в твоей парикмахерской.";"Hola, mi nombre es [99FF66]Ron[-]. Soy el peluquero principal en tu peluquería.";"Olá, meu nome é Ron . Eu sou o barbeiro chefe na sua barbearia.";"Bonjour, mon nom est Ron . Je suis le barbier de la tête dans votre salon de coiffure.";"Hallo, mein Name ist Ron . Ich bin der Kopf Friseur in Ihrem Friseursalon.";"Ciao, il mio nome è Ron . Sono il barbiere testa nel vostro barbiere."
Allow me to give you a tour in the [99FF66]MonsterCut[-] universe.,"Allow me to give you a tour in the [99FF66]MonsterCut[-] universe.";" 宇宙私はあなたに monstercutのツアーを与えることを可能にする。";" 우주를 날 monstercut의 당신에게 여행을 제공 할 수 있습니다.";"Я хотел бы показать тебе вселенную MonsterCut.";"Permíteme guiarte en el universo [99FF66]MonsterCut[-].";"Permitame darlhe uma visita no MonsterCut universo.";"Permettezmoi de vous donner un tour dans la MonsterCut univers.";"Lassen Sie mich Ihnen eine Tour geben, in der MonsterCut Universums.";"Permettetemi di darvi un tour nel MonsterCut universo."
"First of all, to continue, [99FF66]press the QUICK PLAY button.[-]","First of all, to continue, [99FF66]press the QUICK PLAY button.[-]";"まず、継続して、クイック再生ボタンを押してください。 ";"우선, 계속, 빠른 재생 버튼을 누릅니다. ";"Чтобы продолжить, нажми кнопку БЫСТРАЯ ИГРА";"En primer lugar, [99FF66]presiona el botón JUEGO RÁPIDO[-] para continuar.";"Em primeiro lugar, para continuar, , pressione o botão Quick Play. ";"Tout d'abord, pour continuer, appuyez sur le bouton PLAY QUICK. ";"Zunächst einmal, um fortzufahren, drücken Sie die QUICK PLAYTaste. ";"Prima di tutto, per continuare, premere il tasto Quick Play. "
